,abstract,link,reference,title,year
379,"… O receptor ao receber a mensagem PATH, inicia o processo de reserva de fluxo enviando amensagem RESV no caminho inverso do PATH até o emissor. A mensagem RESV consistede um descritor de fluxo (flow descriptor), formado pelos objetos  e filterspec … ",https://www.researchgate.net/profile/Altair_Santin/publication/228410805_Uma_Arquitetura_baseada_em_XML_para_Politicas_RSVP/links/0c9605372aef54addb000000.pdf,"E Toktar, E Jamhour,  - XXIII Simpósio Brasileiro de …, 2005 - researchgate.net",Uma Arquitetura baseada em XML para Políticas RSVP,2005
380,,,"DD Luong, , G Bulchholcz,  - 2005 - CAP-0092-WP25-BUTE-CON-01 …",,2005
381,"… For each type of traffic (except best-effort), the user may request channels with acertain quality of service (QoS), expressed in terms of a flow specifi- cation ()including a series of QoS parameters. We assume that the … ",https://link.springer.com/article/10.1023/A:1019189032743,"L Delgrossi, D Ferrari - Telecommunication Systems, 1999 - Springer",Charging schemes for reservation-based networks,1999
382,"… specification takes the following form, which we call a : flow pre P&ϕ modl (2) … For this example, the state predicate P is simply true, and the agreement ϕ isA(h ≥ k)∧A(l)∧A(k). The meaning of the  is this. A … ",https://ieeexplore.ieee.org/abstract/document/4531163/,", … - 2008 IEEE Symposium …, 2008 - ieeexplore.ieee.org",Expressive declassification policies and modular static enforcement,2008
383,Page 1. Abstract A framework for QoS control in broadband wireless networks is presented. Theframework allows tcrminal and network-initiated bandwidth renegotiation to handle widespatiotemporal traffic dynamics characteristic of mobile multimedia applications … ,https://ieeexplore.ieee.org/abstract/document/752786/,"D Reininger, , B Rajagopalan… - IEEE Personal …, 1999 - ieeexplore.ieee.org",Soft QoS control in the WATMnet broadband wireless system,1999
384,"… FIG. 5 is an illustration of a RSVP Resv message 500 that may be advantageously used withthe present invention. Message 500 contains a common header 410, session object 560, a flowspecification () object 580 and a filter specification (filter spec) object 590 … ",https://patents.google.com/patent/US8031603B1/en,"JM Polk, S Dhesikan - US Patent 8,031,603, 2011 - Google Patents",Technique for reducing resources allocated to an existing reservation in a data network,2011
385,… RESV messages contain a <FLOW_DESCRIPTOR_LIST> which is a list of <FLOW_DESCRIPTOR>(s). Each <FLOW_DESCRIPTOR> specifies some resource reservations to be made at routers;it is composed of two objects: a <> object which specifies a desired … ,https://link.springer.com/article/10.1023/A:1026139502270,", Z Mammeri,  - Telecommunication Systems, 2003 - Springer",CORBA Notification Service and RSVP-Based Architecture to Provide QoS Guarantees,2003
386,"… Thus, the m parameter is both a property of the label (ie, it helps define exactly what isswitched) and of the bandwidth. In GMPLS signaling [RFC3473], bandwidth is requestedin the SENDER_TSPEC object and confirmed in the  object … ",http://www.rfc-editor.org/info/rfc7699,"A Farrel, , Y Li, F Zhang - 2015 - rfc-editor.org",Generalized labels for the flexi-grid in lambda switch capable (lSC) label switching routers,2015
387,,,J Schep,,
388,"… 2. The network element of claim 1 , wherein the extended interest message comprises a desiredcontent name, an address of a location in the information centric network from which the extendedinterest message was received, a  value that indicates the prescribed QoS … ",https://patents.google.com/patent/US20170064028A1/en,", G Wang - US Patent App. 14/836,714, 2017 - Google Patents",Quality of Service Enabled Content Routing Method and Apparatus for Information Centric Networking,2017
389,… 3. Active Resv message : Carries a  for active reservation; it may also carry a for passive reservation when an active and a passive reservation are merged (discussed later).9 … 4. Passive Resv message : Carries a  of only passive reservation … ,https://www.researchgate.net/profile/Arup_Acharya/publication/2760801_MRSVP_A_Reservation_Protocol_for_an_Integrated_Services_Packet_Network_with_Mobile_Hosts/links/00b7d52fce99b03701000000.pdf,"AK Talukdar, BR Badrinath, A Acharya - 1997 - researchgate.net",MRSVP: A reservation protocol for an integrated service packet network with mobile hosts,1997
390,"… A Reser- vation State Block (RSB) contains filterspecs (ie sender templates) of the senders forwhich the reservation is in- tended, the reservation style and a  that quantifies thereservation. It may also contain objects for policy con- trol and confirmation … ",http://web.cs.ucla.edu/~lixia/papers/99ICNP.pdf,", ,  - cs.ucla.edu",IEEE ICNP 1999,
391,"… Link Layers (issll) working groups. For these new services,  [3], which is the set of someparameters to reserve resources, and RSVP (Resource Reservation Protocol) [4], which is theprotocol to negotiate resource allocation in the network, have been specified … ",https://ieeexplore.ieee.org/abstract/document/727653/,"T Yokotani, K Murakami, T Ichihashi… - … Annual Conference on …, 1998 - ieeexplore.ieee.org",New approach of resource management to provide integrated services over ATM networks,1998
392,"… Thus, the m parameter is both a property of the label (ie, it helps define exactly what isswitched) and of the bandwidth. In GMPLS signaling [RFC3473], bandwidth is requestedin the SENDER_TSPEC object and confirmed in the  object … ",https://buildbot.tools.ietf.org/html/rfc7699,", , F Zhang, A Farrel - 2015 - buildbot.tools.ietf.org",Generalized Labels for the Flexi-Grid in Lambda Switch Capable (LSC) Label Switching Routers,2015
393,… を提供する、ネットワーク層のプロトコルである。デー タ転送レートの保証や遅延の安定性などを要求する実時 間アプリケーションに対し、効率的なパケットストリー ム転送サービスを提供する。アプリケーションはストリームを作成する際に、それ が要求するストリームの特性をとして指定す … ,https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=35612&item_no=1&page_id=13&block_id=8,"太田賢， 坂下善彦， 水野忠則 - 情報処理学会研究報告マルチ …, 1995 - ipsj.ixsq.nii.ac.jp",ネットワーク応答特性プロトコルの提案とマルチメディア通信システムへの適用,1995
394,"… The scheduler 218 uses various information to schedule packets from the queues.This information may include occupancy statistics,  information configuredvia an administrative interface, and feedback from switch function … ",https://patents.google.com/patent/US20040264472A1/en,"N Oliver, D Gish, G Lebizay, H Mitchel… - US Patent App. 10 …, 2004 - Google Patents",Method and system for open-loop congestion control in a system fabric,2004
395,… Table I shows Tspec and  parameter values for RSVP in this scenario … Fig. 7 (a) showsthat the Multicast data traffic keeps the token rate in the  of RESV message while thefigure 1O(b) shows that multicast data traffic degraded at receiveri … ,https://ieeexplore.ieee.org/abstract/document/4472806/,"JJ Park, , HK Kahng - 2008 International Conference on …, 2008 - ieeexplore.ieee.org",Multicast Session Management and QoS Management for Multicast Group Communications,2008
396,"… System of the Wired Host) receives the Path message, the data in the Sender_Tspec object andAdspec object are passed across the RSVP Application Program Interface (API) to the applicationwhich interprets the arriving data and uses it to generate the  parameters … ",http://conan.diei.unipg.it/mtn/personali/Pubblicazioni/MOBCS4W3PVY.pdf,"C Tocci, P Conforto, A De Carolis… - Proc. IST Mobile …, 2001 - conan.diei.unipg.it",Solutions and Techniques for the Provision of End-to-End IP QoS in a GMBS System,2001
397,"… Two of the common APIs are the SCRAkI [lo] and RAPI [l]. Our Communication Brokeruses the RAPI for network bandwidth reservation. Under RSVP, QoS requests madeby the receivers consist of a “” together with a “filter spec” … ",https://ieeexplore.ieee.org/abstract/document/918673/,", , … - … Proceedings of the …, 2001 - ieeexplore.ieee.org",Impact of CPU reservation on end-to-end media data transmission,2001
398,"… As an example, in the case of RSVP, the ""session specification"" identifies the QoS session plusrefers to the data flow; the """" specifies the desired QoS treatment and the ""filter spec""defines the subset of data packets in the data flow that receive the QoS defined by the … ",https://www.rfc-editor.org/in-notes/rfc4883.txt,"I Cselenyi - Benchmarking, 2007 - rfc-editor.org",Network Working Group G. Feher Request for Comments: 4883 K. Nemeth Category: Informational A. Korn BUTE,2007
399,"… DISCONNECT maps directly to Q.2931 RELEASE. HELLOs are not needed. Unfortunately, the in the reservation protocol CONNECT message cannot be passed across the ATMnetwork in the signaling messages and thus must be regenerated by the receiving agent … ",https://dl.acm.org/ft_gateway.cfm?id=RFC1946&type=txt,ATM Native - dl.acm.org,Network Working Group S. Jackowski Request for Comments: 1946 NetManage Incorporated Category: Informational May 1996,
400,"… As an example, in the case of RSVP, the ""session specification"" identifies the QoS session plusrefers to the data flow; the """" specifies the desired QoS treatment and the ""filter spec""defines the subset of data packets in the data flow that receive the QoS defined by the … ",https://tools.ietf.org/html/rfc4883.txt,"I Cselenyi - Benchmarking, 2007 - tools.ietf.org",Benchmarking Terminology for Resource Reservation Capable Routers,2007
401,"… 6.1 RSVP-TE Details For RSVP-TE, the G.709 traffic parameters are carried in the G.709SENDER_TSPEC and  objects. The same format is used both for SENDER_TSPECobject and  objects. The content of the objects is defined above in Section 3.2 … ",https://shiraz.levkowetz.com/pdf/draft-ietf-ccamp-gmpls-g709-01.pdf,"M Fontana, , G Grammel, D Guo, J Heiles… - 2002 - shiraz.levkowetz.com",CCAMP Working Group D. Papadimitriou (Alcatel)-Editor Category: Internet Draft Expiration Date: December 2002 Alberto Bellato (Alcatel) Sudheer Dharanikota …,2002
402,,,KC Mogale - 2006,,2006
403,"… EF Expedited Forwarding FIFO First In First Out  Flow Specification GGSN GatewayGPRS Serving Node … include data flow specifications described below. 1.3.2  In orderto reach a service level agreement, the data flow must be represented by a set … ",https://brage.bibsys.no/xmlui/handle/11250/249770, - 2003 - brage.bibsys.no,"Quality of service, traffic conditioning and resource management in universal mobile telecommunication system (UMTS)",2003
404,"… Keywords Distributed Denial of Service as a Service, Security attack experimentationframework, Mitigation and response, Collaboration Defense, Testing mitigation and response,Firewall On Demand, NSHaRP, Netflow, BGP  1. Introduction … ",https://ris.utwente.nl/ws/files/5380067/03-paper-TNC2016-2.pdf,", , E Spatharas… - … Conference 2016, 15 …, 2016 - ris.utwente.nl",“LUDO”–KIDS PLAYING DISTRIBUTED DENIAL OF SERVICE,2016
405,"… The  object provided by each receiver is built of two parts, Receiver TSpec and RSpec(both contained into a message called Resv) … INPUT INPUT DRIVER OUTPUT Classifier Packet Scheduler Packet OUTPUT DRIVER filterspec Fig … ",https://www.researchgate.net/profile/Roberto_Canonico2/publication/2330602_Enabling_a_QoS_Architecture_for_the_Internet/links/00b4953903a329af43000000.pdf,", ,  - researchgate.net",Enabling a QoS Architecture for the Internet,
406,… | <SE flow descriptor>. <FF flow descriptor list> ::= <> <FILTER_SPEC>. <LABEL> [<RECORD_ROUTE> ]. | <FF flow descriptor list>. <FF flow descriptor>. <FF flow descriptor> ::= [> ] <FILTER_SPEC> <LABEL>. [ <RECORD_ROUTE> ] … ,http://www.cricte2004.eletrica.ufpr.br/edu/anterior/cd03/trab2/marcos/RFC%203209.doc,EP Ribeiro - cricte2004.eletrica.ufpr.br,Nó abstrato,2004
407,,,E Fjellheim - 2001,,2001
408,… そこ で、意味を持たなくなった古いデータを捨て、新しい データを入れることができる。このため、使用する記 憶域の大きさは一定になり、コネクション設定時に予 約することができる。 3.3資源予約の手法 メ ST-IIでは、資源予約のためにという枠 組を用意している … ,https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=26190&item_no=1&page_id=13&block_id=8,"木原誠司， 盛合敏， 南部明 - 情報処理学会研究報告システム …, 1994 - ipsj.ixsq.nii.ac.jp",ST? II プロトコルサーバの Real-Time Mach への実装と評価,1994
409,"… So, for example, Foo:bar: matches data member bar in class Foo, and :Bar matches any memberof type Bar in any class. Formally, event definitions have the following syntax: Event = Signature* Fragment* Signature = Name( Type Parameter ,.. ) 44 Page 5 … ",https://dl.acm.org/citation.cfm?id=242617,"C Houser - ACM SIGPLAN Notices, 1996 - dl.acm.org",Manual and compiler for the terse and modular language DEM,1996
410,… March 2014 5. Extensions for Traffic Parameters for Evolving G.709 OTNs The Traffic Parametersfor the OTN-TDM-capable Switching Type are carried in the OTN-TDM SENDER_TSPEC objectin the Path message and the OTN-TDM  object in the Resv message … ,http://www.rfc-editor.org/rfc/pdfrfc/rfc7139.txt.pdf,"F Zhang, G Zhang, S Belotti, , K Pithewan - 2014 - rfc-editor.org",GMPLS signaling extensions for control of evolving G. 709 optical transport networks,2014
411,"… In general, a  should carry information on the characteristics like sensitivenessto delay, delay jitter, accepted types of loss and the service class … For the predictive servicethe desired class is fixed and requested within the  … ",https://link.springer.com/chapter/10.1007/3-540-61028-6_27,"W Reinhardt,  - COST 237 Workshop on Multimedia Services …, 1995 - Springer",An enhanced admission control scheme for deterministic and predictive services,1995
412,"… RSVP Path message. For example, the Path message may include a object or a FELTER_SPEC object that carry values indicating quality of serviceparameters that the receiving device can implement. In such a … ",https://patents.google.com/patent/US7423971B1/en,"S Mohaban, I Parnafes - US Patent 7,423,971, 2008 - Google Patents",Method and apparatus providing automatic RESV message generation for non-RESV-capable network devices,2008
413,,,"D Saravanan Radhakrishnan, , ",,
414,"… The default reservation setup protocol is RSVP, although other protocols are also allowed.In order to state its resource requirements, an application specifies the desired QoS usinga list of parameters called flow specification () … ",https://ieeexplore.ieee.org/abstract/document/891025/,", P Kivimaki - … 25th Annual IEEE Conference on Local …, 2000 - ieeexplore.ieee.org",Co-operation and comparison of DiffServ and IntServ: performance measurements,2000
415,"… In the RESV message (reverse direction), the TSpec message is carried in the  portionof the RSVP message … Upon receiving a PATH message, the destination copies the TSpec out ofthe SENDER_TSPEC into the  of a new RESV message … ",https://link.springer.com/article/10.1007/s10922-006-9041-x,"C Marty,  - Journal of Network and Systems Management, 2006 - Springer",A system for weighted Max-Min congestion control in MPLS networks,2006
416,"… The BGP-FS YANG model [ID.wu-idr--yang-cfg] specifies the locally configuration, andthe derived state that includes the BGP Flow Specifications received. BGP-FS processing mayinstall the locally configured BGP Flow specification in the local FB-RIB … ",ftp://ftp.isi.edu/internet-drafts/draft-hares-rtgwg-fb-rib-01.pdf,FBRIBD Model - 2016 - isi.edu,"I2RS working group S. Hares Internet-Draft Huawei Intended status: Standards Track R. White Expires: October 6, 2016 LinkedIn April 4, 2016",2016
417,… If this is not the first RESV message for the tunnel session it will instead send a refreshmessage with a modified . The modified  is the “sum” of all the flowspecsfrom end-to-end requests mapping to the specific tunnel session … ,https://ieeexplore.ieee.org/abstract/document/751655/,", ,  - … . The Future is Now (Cat. No …, 1999 - ieeexplore.ieee.org",A simple QoS signaling protocol for mobile hosts in the integrated services Internet,1999
418,"… Here, the  characterizes the desired QoS, which is complemented by the""filter specification"" as well as a ""session specifica- tion"", both of which define thesequence of packets (the flow), which receives the specified QoS … ",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4523/0000/Charging-multidimensional-QoS-with-the-cumulus-pricing-scheme/10.1117/12.434323.short,", B Stiller, T Ziegler - Internet Performance and …, 2001 - spiedigitallibrary.org",Charging multidimensional QoS with the cumulus pricing scheme,2001
419,… Local Only ag is important to allow the Resv messages sent out on the correct interface. Notethat PSB also contains the blockade state. The  of the reservation block- aded and theblockade timeout are included in the PSB. Page 8. Draft 8 … 9.3  … ,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.469.7247&rep=rep1&type=pdf,LK Jeng - 1997 - Citeseer,RSVP Code Explained,1997
420,"… A set of network features are selected and rules are created using CISCO's model, and those features are analysed using BCM technique to find the attackin the network traffic. To the best of our knowledge, this is … ",https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.3916,"V Rajakumareswaran… - International Journal of …, 2019 - Wiley Online Library",Box counting–based multifractal analysis of network to detect Domain Name Server attack,2019
421,US7924716B2 - Method and system for coordination of admission control in transportnetworks - Google Patents. Method and system for coordination of admission controlin transport networks. Download PDF Info. Publication … ,https://patents.google.com/patent/US7924716B2/en,"G Corliano, P Hovell,  - US Patent 7,924,716, 2011 - Google Patents",Method and system for coordination of admission control in transport networks,2011
422,"… received from the RSVP transmitter proxy 318. The conversion of SDP specifiedinformation into a format for storing at the session table 600 depends on the particular being used. Here, for example, the specified bandwidth … ",https://patents.google.com/patent/US7272651B1/en,"A Bolding, DG Dutt, S Gai - US Patent 7,272,651, 2007 - Google Patents",RSVP transmitter proxy,2007
423,… affinities 3.2.4 GENERALIZED LABEL Object 3.2.5 GENERALIZED LABEL REQUEST Object3.2.6 LABEL SET Object 3.2.7 SUGGESTED LABEL Object 3.2.8 UPSTREAM LABEL Class3.2.9 ERROR_SPEC Object 3.2.10 Filter Specification Object 3.2.11  Object 3.2 … ,https://www.researchgate.net/profile/Raj_Jain3/publication/2911848_Contribution_Number_oif2000286/links/53d70ba80cf228d363eac31c/Contribution-Number-oif2000286.pdf,"F Liaw, A Banerjee, G Bernstein, G Swallow… - 2000 - researchgate.net",RSVP Extensions for Optical UNI Signaling,2000
424,… 3.2.9 ERROR_SPEC Object. 3.2.10 Filter Specification Object. 3.2.11  Object.3.2.12 SENDER_TSPEC object … <FF flow descriptor list> | <SE flow descriptor>. <FF flow descriptorlist> ::=. <> <FF flow descriptor>. | <FF flow descriptor list> <FF flow descriptor … ,https://www.cse.wustl.edu/~jain/oif/ftp/oif2000.286.doc,"F Liaw, A Banerjee, G Bernstein, G Swallow… - 2000 - cse.wustl.edu",Contribution Number: oif2000. 286 Working Group: Signaling Working Group,2000
425,"… Page 8. 1384 K. CALVERT ET AL. setsockopt ( sock, IPPROTO IP, IP CONCAST CREATE,&mergespec, sizeof(mergespec) ) setsockopt ( sock, IPPROTO IP, IP CONCAST JOIN, &flowspec,sizeof() ) struct  { ulong ReceiverIPAddress; ulong AppID; } … ",https://onlinelibrary.wiley.com/doi/abs/10.1002/spe.553,", J Griffioen, B Mullins… - Software: Practice …, 2003 - Wiley Online Library",Leveraging emerging network services to scale multimedia applications,2003
426,"… Each rule, used to map a flow to a feature, includes a flow specification () specifyingthe characteristics of the flow, a feature ID (featureID) indicating the desired feature, and a variablenumber of parameters to the feature …  FeatureID Argument(s) Fig … ",https://ieeexplore.ieee.org/abstract/document/6289302/,"S Yuan, , J Griffioen… - 2012 21st International …, 2012 - ieeexplore.ieee.org",Leveraging Legacy Software in Clean-Slate Network Architectures,2012
427,… Special attention was directed to the BERKOM set of QoS parameters. The following parametersdefine the BERKOM MMT ST-Il  … S Guarantee Class This  can be mappedto the QoS parameters defined for the BERKOM MMT transport service interface. 4.2 … ,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/2188/0000/BERKOM-multimedia-transport-system/10.1117/12.171705.short,"S Boecking, S Damaskos, A Fartmann… - High-Speed …, 1994 - spiedigitallibrary.org",BERKOM multimedia transport system,1994
428,… Flow Models Flow Distributions Flow Characteristics  Algorithm Capacity Plan ServicePlan Figure 2.1 The Network Analysis Process … Establish Flow Boundaries Identify Backbone/Composite Flows Develop  Network Mgmt. Variables User/Application Perf … ,https://apps.dtic.mil/docs/citations/ADA397647,SM Wilson - 2001 - apps.dtic.mil,A Wireless Local Area Network Command and Control system for explosive ordnance disposal incident response,2001
429,"… 3. Based on some or all of the information in the end-to-end PATH messages, the in the end-to-end RESV message and local policies, Rentry decides ifand how to map the end-to-end session to a tunnel session. 4 … ",http://buildbot.tools.ietf.org/html/rfc2746,"J Krawczyk, , J Wroclawski,  - 2000 - buildbot.tools.ietf.org",RSVP operation Over IP tunnels,2000
430,… Nesta mensagem são identificados o filterspec e o . O filterspec especifica o fluxo sendousado na configuração do classificador Multi-Field. O  especifica as características deQoS pretendidas para o fluxo e é usado na actualização de recursos disponíveis … ,http://www.academia.edu/download/30760811/1_Referencia_ID.pdf,",  - Proc. of CRC2002, FCCN, Faro, Portugal, 2002 - academia.edu",interligação intserv Diffserv: Mapeamento do serviço cL no PHB AF,2002
431,"… Dies geschieht in Form einer QoS-Anforderung ( genannt). Die enth alt Parameter wie maximale Datenrate, maximale Paketgr oe und Paketrate …RSVP ist nur f ur das Ubertragen der  zust andig … ",http://dspace.icsy.de:12000/dspace/handle/123456789/11,J Illerich - 1997 - dspace.icsy.de,Adaption einer IP-basierten Multimedia-Applikation auf ATM,1997
432,… 4.3 Flow Specification Flow specification (commonly referred to as ) is a datastructure used by the internetwork hosts to request special services … The requirementsfrom both these layers need to be specified in the  … ,https://fiasco.ittc.ku.edu/publications/documents/Evans2002_13380-15%20Evans.pdf,", KS Shanmugan, GJ Minden, … - 2002 - fiasco.ittc.ku.edu",Rapidly Deployable Radio Network (RDRN)-Phase II Final Report,2002
433,"… The  object is the QoS asked by the receiving application, the attributes withinthis object are described bellow. TSPEC and  arriving at a network element(router, node) are then used to set the appropriate reservation … ",http://www.bobbriscoe.net/projects/lsma/thesis_final.htm,"J Tassel - Computing Laboratory, 1997 - bobbriscoe.net",Quality of service (QoS) adaptation using reflective Java,1997
434,… RR message is deﬁned as follows: RR Message::= <RSVP-TE Common Header> (Session Object><RSVP-HOP><STYLE> <Resource Redistribution Descriptor List> Resource RedistributionDescriptor::= <RR Descriptor list> RR Descriptor::= <> <FILTER SPEC> III … ,http://www.dbpia.co.kr/Journal/ArticleDetail/NODE00497677,"C Kim,  - 한국통신학회논문지, 2004 - dbpia.co.kr",Controlled Bandwidth Borrowing with Extended RSVP-TE to Maximize Bandwidth Utilization,2004
435,"… The information supplied by each sender, and conveyed in the Sender TSpec ob- ject,concerns the type of traffic that it is going to generate. The  object providedby each receiver is built of two parts, Receiver TSpec and RSpec … ",https://link.springer.com/chapter/10.1007/3-540-64594-2_104,", C Deleuze, … - European Conference on …, 1998 - Springer",Integrated qos architecture for ip switching,1998
436,"… to a particular destination. Each flow (eg a single voice conversa- tion would havetwo flows, one to and one from) has an associated specification () whichcontains information about the QoS. The variance of these … ",https://link.springer.com/article/10.1023/A:1011426220781,", RP Tsang - Ethics and Information Technology, 2000 - Springer",Universal service in a ubiquitous digital network,2000
437,"… For each type of traffic (except best-effort), the user may request channels with a certain qualityof service (QoS), expressed in terms of a flow specification () including a series of QoSparameters. We assume that the  comprises at least the following parameters … ",https://pdfs.semanticscholar.org/beed/b6f85e3741b69f3a0f4cc98741a82e1ff397.pdf,Q del CRATOS - pdfs.semanticscholar.org,Charging Schemes for Reservation-based Networks,
438,"… 8 ahen the RSVP PATH message arrives in Diffserv router supporting RSVP, the 3SVPd of therouter passes the  of the flow to admission control nodule. After making a decision ifthe call is accepted or not, the  is mapped into DSCP(ToS) of Diffserv … ",https://ieeexplore.ieee.org/abstract/document/1317845/,"E Kim, SG Kang - 2004 IEEE/IFIP Network Operations and …, 2004 - ieeexplore.ieee.org",QoS support based on IntServ/DiffServ for SIP-based applications,2004
439,… 9 Page 10. [ <POLICY DATA> ... ] STYLE> <flow descriptor list> <flow descriptor list> ::= <FF flowdescriptor list> | <SE flow descriptor> <FF descriptor list> ::= <> <FILTER SPEC><LABEL> [ <RECORD ROUTE> ] | <FF flow descriptor list> <FF flow descriptor> <FF … ,http://www-i4.informatik.rwth-aachen.de/content/teaching/seminars/sub/2003_2004_ws_docs/MPLS-FRR.pdf,X Xu - www-i4.informatik.rwth-aachen.de,WS03/04,
440,"… , describing the source traffic characteristics, has to be provided to the network.Under the Intserv framework, two separate parts of the  are defined: onedescribes the flow's traffic characteristics (the Tspec), and the … ",https://ieeexplore.ieee.org/abstract/document/833557/,", , D Iang, XR Cao… - IEEE Communications …, 2000 - ieeexplore.ieee.org","QoS enabled voice support in the next generation Internet: issues, existing approaches and challenges",2000
441,"… and 1.2 GHz. 3) Adaptive Networking. RDRN is developing a  tailored to mobilenetworks. The  will facilitate the mapping of IP and ATM service classes across mobilenetworks and coordinate switching at the frame, ATM, and IP layers … ",http://www.ittc.ku.edu/research/thesis/documents/richard_killoy_thesis.pdf,RA Killoy - 1997 - ittc.ku.edu,Design and implementation of a link level adaptive software radio,1997
442,"… A reservation is of the form [<> <rspec>] , where <> corresponds to an Internetflow specification, and <rspec> specifies the reservation amount, which is the maximum numberof outstanding packets that can be queued for flows classified to the flow specification … ",https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4312/0000/Performance-evaluation-of-CPU-isolation-mechanisms-in-a-multimedia-OS/10.1117/12.410914.short," - Multimedia Computing and Networking 2001, 2000 - spiedigitallibrary.org",Performance evaluation of CPU isolation mechanisms in a multimedia OS kernel,2001
443,"… and delay. ord=unordered=1. =$outrate:$outlen:$inrate:$inlen:$cmtmode:$rcvbuf:$sndbuf:$ord. # Create output directory if necessary … pre=sctp$1. $npm $server $(yes "" -sctp $"" |head -n$1) -runtime=$runtime > ${outdir}/${pre}.tx.txt. plot_data.sh. #!/bin/bash … ",http://www.cs.columbia.edu/~hgs/research/projects/SCTP-MTCP/report.docx,"A Trinh, R Zieminski - cs.columbia.edu",SCTP vs MPTCP: Evaluating Concurrent Multipath Protocols,
444,"… The MS sends out the specific QoS requirements of a service to the network, eg, via FlowSpecification () (Black et al., 1998) … With all 5-tuples in a  determined, aQoS-aware SLA can be formed between the mobile stations and the radio access network … ",http://docsdrive.com/pdfs/medwelljournals/jmcomm/2007/85-96.pdf, - 2007 - docsdrive.com,Local-and System-Level QoS-Aware Traffic Conditioning in 3G Radio Access Networks,2007
445,"… 6. The system as recited in claim 1 , wherein the SDN protocol signal operates in accordancewith  … 16. The mitigation device as recited in claim 12 , wherein the SDN protocol signaloperates in accordance with one of OpenFlow and . 17 … ",https://patents.google.com/patent/US20160294871A1/en,"LB Huston III, A Mortensen - US Patent App. 14/674,946, 2016 - Google Patents",System and method for mitigating against denial of service attacks,2016
446,… typedef struct { gid flow_id; mediaType media; commit commitment; subFlow BL;subFlow E1; subFlow E2; int delay; int loss; int jitter; QoSscalingPolicy qospolicy }; Multi-layered flows are characterised by three sub … ,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.47.8524&rep=rep1&type=pdf,", ,  - ACM Multimedia Systems Journal, 1996 - Citeseer",Supporting adaptive flows in quality of service architecture,1996
447,"… QoS groups. Full details of these aspects are given in [Campbell,94]. Multilayeredflows are characterized by three sub-signals in the  – a base layer (BL)and up to two enhance- ment layers (E1 and E2). Each layer … ",https://link.springer.com/article/10.1007/s005300050085,", ,  - Multimedia Systems, 1998 - Springer",Transporting QoS adaptive flows,1998
448,"… For example, and as described in greater detail below, network layer reachability information(NLRI) including a flow specification () for an identified network flow is augmentedto include a QoS class specified for the identified network flow … ",https://patents.google.com/patent/US9338101B2/en,"PL Pfautz, H Jeng - US Patent 9,338,101, 2016 - Google Patents",Advertising network layer reachability information specifying a quality of service for an identified network flow,2016
449,"… 2.2. Bandwidth Encoding Bandwidth encodings are carried in the SENDER_TSPEC and objects. See [RFC3471] for a definition of values to be used for specific signal types.These values are set in the Peak Data Rate field of Int-Serv objects, see [RFC2210] … ",http://www.rfc-editor.org/info/rfc3473,L Berger - 2002 - rfc-editor.org,Generalized multi-protocol label switching (GMPLS) signaling resource reservation protocol-traffic engineering (RSVP-TE) extensions,2002
450,… 2. Passive Path message: carries a SENDER_TSPEC for passive reservation. 3.Active Resv message: carries a  for active reservation. 4. Passive Resvmessage: carries a  of only passive reservation … ,https://www.researchgate.net/profile/Mounir_Frikha/publication/267789906_Mobility_and_QoS_Management_in_Heterogeneous_Wireless_Networks/links/56f5ac2b08ae95e8b6d1dc1d/Mobility-and-QoS-Management-in-Heterogeneous-Wireless-Networks.pdf,"S Benoubira, , S Tabbane - International Journal of …, 2011 - researchgate.net",Mobility and QoS management in heterogeneous wireless networks,2011
451,"… An RSVP reservation request consists of a , specifying the desired QoS, as well asa FilterSpec, defining the flow to receive the desired QoS. The  is used to set parametersin the packet scheduler, while the FilterSpec is used in the packet classifier … ",https://books.google.nl/books?hl=nl&lr=&id=P0BZDwAAQBAJ&oi=fnd&pg=PT10&dq=%22flowspec%22&ots=FJp9TzkZ2p&sig=5Z8Hms__55dloPuZGTSbiPhBpIs,"S Fahmy,  - Handbook of Emerging Communications …, 2000 - books.google.com",1 Resource ReSerVation Protocol (RSVP),2000
452,… 172 15.3.1 Stream . . . . . 172 15.3.2 Data Transfer . . . . . 173 15.3.3 and stream set-up . . . . . 174 15.4 Interaction between an application and anST-agent . . . 176 15.5 ST2 data transfer protocol (ST) … ,https://books.google.nl/books?hl=nl&lr=&id=87PSBwAAQBAJ&oi=fnd&pg=PR26&dq=%22flowspec%22&ots=LfbBKSBDza&sig=YemaE_4Yhar9AFdjsHo648XPyj8,S Paul - 2012 - books.google.com,Multicasting on the Internet and its Applications,2012
