,abstract,link,reference,title,year
311,"The Mirai Distributed Denial-of-Service (DDoS) attack exploited security vulnerabilities of Internet-of-Things (IoT) devices and thereby clearly signalled that attackers have IoT on their radar. Securing IoT is therefore imperative, but in order to do so it is crucial to understand the …",https://arxiv.org/abs/1807.04114,"M Wang, J Santillan,  - arXiv preprint arXiv:1807.04114, 2018 - arxiv.org",ThingPot: an interactive Internet-of-Things ,1807
312,"Honeypots are servers or systems built to mimic critical parts of a network, distracting attackers while logging their information to develop attack profiles. This paper discusses the design and implementation of a disguised as a REpresentational State Transfer …",https://ieeexplore.ieee.org/abstract/document/8284180/,"G Leaden, M Zimmermann, C DeCusatis… - 2017 IEEE MIT …, 2017 - ieeexplore.ieee.org",An API honeypot for DDoS and XSS analysis,2017
313,Client honeypots visit and interact with suspect web sites in order to detect and collect information about malware. Malicious websites may cause a number of activities to be performed on a victim's system; each activity is performed in different stages. We use a state …,https://link.springer.com/chapter/10.1007/978-3-642-15384-6_59,",  - International Conference on Knowledge-Based and …, 2010 - Springer",Clustering client honeypot data to support malware analysis,2010
314,Honeypots are fake resources that gain value in being probed and attacked. They deceive network intruders into detailing the intruder's behavior and the nature of an intended attack. A success relies on the quality of its deception and the perceived value to the …,https://www.aaai.org/ocs/index.php/WS/AAAIW17/paper/viewPaper/15230,",  - Workshops at the Thirty-First AAAI …, 2017 - aaai.org",Adapting honeypot configurations to detect evolving exploits,2017
315,Today's popular Trojans begin to use covert communication technology and bypass the detection of system. This paper first describes the common Trojan covert communication technologies and the growing popular kernel layer Rootkit covert …,http://en.cnki.com.cn/Article_en/CJFDTotal-TXBM201102032.htm,"C ZHANG, Y WANG, Z XUE - Information Security and …, 2011 - en.cnki.com.cn",Detection of Trojan Covert Communication based on Client honeypot [J],2011
316,,,"N Provos - 2003 - tech. rep., Center for Information …",,2003
317,"With the rapid development of information technology, The network security obtains the people unprecedented attention. For network security protection, the traditional passive defense has been unable to meet the needs of the people, technology as a …",http://en.cnki.com.cn/Article_en/CJFDTotal-DZJC200908015.htm,", Q MIAO - Computer Security, 2009 - en.cnki.com.cn",Technology Research [J],2009
318,Honeypots have been studied in the network domain for detection and information collection against external threats in the past few years. They lure a potential attacker by simulating resources having vulnerabilities and observing the behavior of a potential attacker to identify …,https://ieeexplore.ieee.org/abstract/document/4580013/,", , R Damor, … - … on Emerging Trends …, 2008 - ieeexplore.ieee.org",Context honeypot : A framework for anticipatory privacy violation,2008
319,"Network Forensic is one of the most promising approaches for the network security. Under the umbrella of network security, the network forensic is regarded as the extension of the traditional security model. Apart from the general emphasis on prevention and detection of …",https://pdfs.semanticscholar.org/40d5/a1b50cf054b0c1c22f3392ee995dc85968a6.pdf,"R Misra, D Renu - Int. J. Latest Trends Eng. Technol, 2012 - pdfs.semanticscholar.org",Cyber crime investigation and network forensic system using ,2012
320,"In cyber space, a hot problem is to detect the newly emerged malicious objects. There are significant methodologies to detect the early detected malicious objects but not for newly emerged malicious objects. Generally, the widely applicable approach to detect the early …",https://www.researchgate.net/profile/Bimal_Mishra/publication/50984926_EXTENDED_HONEYPOT_FRAMEWORK_TO_DETECT_OLDNEW_CYBER_ATTACKS/links/0fcfd509b86b54225e000000.pdf,", , HN Pratihari… - International Journal of …, 2011 - researchgate.net",Extended honeypot Framework to Detect old/new cyber attacks,2011
321,"Honeynets are a valuable security tool for gathering data on attackers. The amount of data gathered, and therefore the perceived value of the tool is directly related to the amount of time the attacker spends on the network. The allure quality of a honeynet must balance …",https://www.tacoma.uw.edu/sites/default/files/sections/InstituteTechnology/C_Costarella.pdf,", S Chung… - … of Washington, US, 2013 - tacoma.uw.edu",Hardening honeynets against honeypot -aware botnet attacks,2013
322,"Honeypots are a type of security tools aimed to capture malicious activity. Related to their data capture function, two main factors are important: scalability and fidelity. A hybrid is a special system consisting of frontends and backends that can …",https://link.springer.com/chapter/10.1007/978-3-319-29814-6_26,"W Fan, , , X Hui - International Conference on …, 2015 - Springer",Dynamic hybrid honeypot system based transparent traffic redirection mechanism,2015
323,"An Intrusion detection system (IDS) is an important network security component that is used to monitor network traffic and detect attack attempts. A signature based intrusion detection system relies on a set of predefined signatures to detect an attack. Due to"" zero-day"" attacks …",https://go.galegroup.com/ps/i.do?id=GALE%7CA356581591&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=1796203X&p=AONE&sw=w,"H Altwaijry, K Shahbar - Journal of Computers, 2013 - go.galegroup.com",(WHASG) automatic SNORT signatures generation by using ,2013
324,"By using the method of game theory, this paper has analyzed the information asymmetry game of both the offensive and defensive parts in the network through the complete but imperfect information dynamic game model. From the perspective of game …",https://link.springer.com/chapter/10.1007/978-3-642-25646-2_33,"H Li, X Yang, L Qu - Advances in Automation and Robotics, Vol. 2, 2011 - Springer",On the offense and defense game in the network ,2011
325,"The security of computer systems and networks is severely threatened today by the combination of novel attack patterns and high traffic volumes. Together, this often exceeds the capabilities of purely software-based network security systems. As an alternative …",https://ieeexplore.ieee.org/abstract/document/6902760/,"S Mühlbach, A Koch - IEEE Journal on Selected Areas in …, 2014 - ieeexplore.ieee.org",A reconfigurable platform and programming tools for high-level network applications demonstrated as a hardware ,2014
326,,,", S Vetsch, M Kossin, M Mauer - The Honeynet Project, 2010",,2010
327,"网络攻击工具和方法日趋复杂多样, 典型的网络安全技术已无法满足对安全高度敏感的部门需求. 笔者在讨论传统(密罐技术) 的基础上, 采用与操作系统无关的开发包, 设计了一个基于技术的信息安全系统. 该系统通过监控进程的隐蔽以及对 …",http://www.airitilibrary.com/Publication/alDetailedMesh?docid=10033033-200607-16-7-118-121-a,"李跃贞 - 中國安全科學學報, 2006 - airitilibrary.com",基于 “蜜罐” 技术 (honeypot ) 的网络信息安全研究,2006
328,"Honeypots are decoys designed to trap, delay, and gather information about attackers. All the previous work in the field was related mainly to intrusion detection system, but in this research work, the highlight is more focused on the novel approach of creation of a …",https://ieeexplore.ieee.org/abstract/document/5437712/,",  - 2010 Second International Conference …, 2010 - ieeexplore.ieee.org",Hybrid framework for behavioral prediction of network attack using honeypot and dynamic rule creation with different context for dynamic blacklisting,2010
329,Dynamic Fuzzy Rule Interpolation (D-FRI) offers a dynamic rule base for fuzzy systems which is especially useful for systems with changing requirements and limited prior knowledge. This suggests a possible application of D-FRI in the area of network security due …,https://ieeexplore.ieee.org/abstract/document/8628775/,"N Naik, C Shang, … - 2018 IEEE Symposium …, 2018 - ieeexplore.ieee.org",Vigilant dynamic honeypot assisted by dynamic fuzzy rule interpolation,2018
330,♦ Background: The study recently reported that daily exit-site application of antibacterial honey was not superior to nasal mupirocin prophylaxis for preventing overall peritoneal dialysis (PD)-related infection. This paper reports a secondary outcome analysis …,http://www.pdiconnect.com/content/35/7/712.short,"L Zhang, , EM Pascoe, … - Peritoneal Dialysis …, 2015 - pdiconnect.com",… versus nasal mupirocin prophylaxis on the microbiology and outcomes of peritoneal dialysis-associated peritonitis and exit-site infections: a sub-study of the honeypot  …,2015
331,"The data processing capabilities of MapReduce systems pioneered with the on-demand scalability of cloud computing have enabled the Big Data revolution. However, the data controllers/owners worried about the privacy and accountability impact of storing their data …",https://ieeexplore.ieee.org/abstract/document/7165951/,", … - … on Intelligence and …, 2015 - ieeexplore.ieee.org",based unauthorized data access detection in MapReduce systems,2015
332,"In Industrial Control System (ICS) networks, it is generally difficult to discover security threats from logs recorded in ICS devices, such as packets originated from malware-infected devices and evidence of the devices remotely controlled by attackers. This is due to the fact …",https://ieeexplore.ieee.org/abstract/document/8105603/,"S Abe, Y Tanaka, Y Uchida… - 2017 56th Annual …, 2017 - ieeexplore.ieee.org",Tracking attack sources based on traceback honeypot for ICS network,2017
333,NORSK: Dagens samfunn har blitt veldig avhengig av datasystemer for å være produktive. Det er derfor viktig at disse systemene har en høy grad av tilgjengelighet (oppetid). En faktor som har muligheten til å redusere tilgjengeligheten er datanettverks angrep (CNA).(CNA …,https://ntnuopen.ntnu.no/ntnu-xmlui/bitstream/handle/11250/143876/Gronland%20-%20Building%20ids%20rules%20by%20means%20of%20a%20honeypot.pdf?sequence=1,VA Grønland - 2006 - ntnuopen.ntnu.no,Building IDS rules by means of a ,2006
334,"Cybersecurity is becoming increasingly challenging due to escalating security attacks on networks. A system is an effective entrapment mechanism for collecting information about these attacks and attackers. Nonetheless, one of the biggest risks to the …",https://ieeexplore.ieee.org/abstract/document/8544408/,"N Naik,  - 2018 IEEE International Systems …, 2018 - ieeexplore.ieee.org",Discovering hackers by stealth: Predicting fingerprinting attacks on honeypot systems,2018
335,"Page 1. honeytrap – Ein Meta- zur Identifikation und Analyse neuer Angriffe TillmannWerner CERT-Bund, Bundesamt für Sicherheit in der Informationstechnik 14. DFN-Workshop ”Sicherheit in vernetzten Systemen“ 8. Februar 2007 Page 2. Übersicht Einleitung honeytrap …",https://www.dfn-cert.de/dokumente/workshop/2007/dfncert-ws2007-f7.pdf,"T Werner - Preceedings of the 14th DFN-CERT Workshop …, 2007 - dfn-cert.de",honeytrap–Ein Meta-honeypot zur Identifikation und Analyse neuer Angriffe,2007
336,,,"C Scott, R Carbone - SANS Institute Reading Room, 2014",,2014
337,,,"N Provos - Dostupno na http://www. honeyd. org, 2005",,2005
338,,,", SMP Amin, HAJ Sistani, H Acharya - Indian Journal of Science and …, 2013",,2013
339,"This paper aims to find interested association rules, known as data mining technique, out of the dataset of downloading logs by focusing on the coordinated activity among downloading servers. The result of the analysis shows the association rules of the downloading servers …",https://ieeexplore.ieee.org/abstract/document/5636261/,"M Ohrui, , M Terada - 2010 13th International …, 2010 - ieeexplore.ieee.org",Mining association rules consisting of download servers from distributed honeypot observation,2010
340,Computer security presents one of the fastest-evolving segments in the Information Technologies (IT) area. The traditional system security approach is slightly focused on defence but more attention has been drawn to aggressive forms of defence against potential …,http://epa.niif.hu/02400/02461/00044/pdf/EPA02461_acta_polytechnica_hungarica_2013_06_025-042.pdf,"P Fanfara, M Dufala, J Radušovský - Acta Polytechnica Hungarica, 2013 - epa.niif.hu",Autonomous hybrid honeypot as the future of distributed computer systems security,2013
341,"Today's Internet technology is not free from problems. Unfortunately, it is used by people who have no right to steal important data. The National ICT Training and Research Center (PUSTIKNAS) Ministry of Communication and Information Technology the Republic of …",https://ieeexplore.ieee.org/abstract/document/7935647/,"H Wafi, , … - … Young Engineers Forum …, 2017 - ieeexplore.ieee.org",Implementation of a modern security systems honeypot Honey Network on wireless networks,2017
342,Proliferation and mobility trends on digital devices has seen a significant realization of Bring Your Own Device (BYOD) which is a phenomenon that allows employees in an organizational enterprise network to access computing resources through their personal …,https://ieeexplore.ieee.org/abstract/document/7530590/,", … - 2016 IST-Africa Week …, 2016 - ieeexplore.ieee.org",A generic Digital Forensic Readiness model for BYOD using honeypot technology,2016
343,,,"S Mahajan, AM Adagale, C Sahare - … Journal of Engineering Science and Computing, 2016",,2016
344,"This paper describes the principle of Client system, which is used to detect Clientside attack, analyzes and compares two kinds of Client categorized by interaction level. Also, this paper gives an in-depth analysis of influences on the application …",http://en.cnki.com.cn/Article_en/CJFDTotal-TXBM200903030.htm,", Y WANG - Information Security and Communications Privacy, 2009 - en.cnki.com.cn",Client honeypot Principle and Application Research [J],2009
345,,,"HF Part - IEEE Computer Society, IEEE Security & Privacy, 2004",,2004
346,New threats are constantly emerging to the security of organization'information systems infrastructure. Firewall and VPN cannot prevent all intrusions and do little to prevent attacks from within the organization itself. Intrusion detection plays a vital role in ensuring the …,https://www.earticle.net/Article/A148303," - International Journal of Security and Its Applications, 2011 - earticle.net",Banking security using ,2011
347,"Computer system security is the fastest developing segment in information technology. The conventional approach to system security is mostly aimed at protecting the system, while current trends are focusing on more aggressive forms of protection against potential …",http://www.cai.sk/ojs/index.php/cai/article/viewArticle/2017_1_113,", , , … - Computing and …, 2017 - cai.sk",Securing distributed computer systems using an advanced sophisticated hybrid honeypot technology,2017
348,"The proliferation of location-based social networks (LBSNs) has provided the community with an abundant source of information that can be exploited and used in many different ways. LBSNs offer a number of conveniences to its participants, such as-but not limited to-a …",https://arxiv.org/abs/1210.4517,", ,  - arXiv preprint arXiv:1210.4517, 2012 - arxiv.org",Gaming the game: honeypot venues against cheaters in location-based social networks,1210
349,"Wireless network security is becoming a great challenge as its popularity is in the high spirit. On account of open medium, insignificant software implementation, potential for hardware deficits, and improper configuration; Wi-Fi network is vulnerable to Rogue Access Point …",https://link.springer.com/article/10.1007/s10776-016-0330-3,", S Tapaswi - International Journal of Wireless Information …, 2017 - Springer",The performance analysis of honeypot based intrusion detection system for wireless network,2017
350,"With the rise in automated and semi-automated attacks against web applications such as awstats, mambo and the PHP xml-rpc library, it would be useful to begin monitoring trends, reconaissance and attacks on web applications using honeypots. In this paper we describe …",https://infosecwriters.com/text_resources/pdf/php-honeypot_JRiden.pdf,"J Riden, L Oudot - … http://www. infosecwriters. com (April 2006), 2006 - infosecwriters.com",Building a PHP ,2006
351,﻿. 我的维普: 帐户余额; 充值记录; 下载记录; 我的收藏. 购物车; 充值; 客服. 首页 | 期刊大全 | 在线出版 |论文检测 | 在线考试 | 期刊投稿 | 学者空间 | 学术机构 | 论文发表 |. 您的位置：网站首页 >《中文科技期刊数据库》 > 工程技术 > 自动化计算机 > 计算机网络 > 摘要 系统研究 …,http://www.cqvip.com/qk/83767x/200201/6021861.html,"宋荆汉， 朱伟， 李涛， 陈传波 - 网络安全技术与应用, 2002 - cqvip.com",系统研究,2002
352,"WMN has been a field of active research in the recent years. Lot of research has focused various routing mechanism but very little effort has been made towards attack detection or intrusion detection. In this paper, we propose an attack detection approach for wireless …",https://pdfs.semanticscholar.org/8002/61de113314805e3dd727a42053e8ecca57fe.pdf,", P Rawat, S Malik… - International Journal on …, 2012 - pdfs.semanticscholar.org",Securing WMN using honeypot Technique,2012
353,Shareware programs are susceptible to piracy. Various reverse engineering methods used to circumvent software-based protection employed by existing shareware programs were analysed in this paper to provide insight into their weaknesses. These weaknesses include …,https://ieeexplore.ieee.org/abstract/document/5276444/,"CHN Jap, P Blanchfield, KSD Su - … International Conference on …, 2006 - ieeexplore.ieee.org",The use of honeypot approach in software-based application protection for shareware programs,2006
354,"With the rapid spread of the Internet, information technologies (ITs) and inadequate basic security of computer systems, it is only a matter of time when the computer systems will be attacked after revealing its existing vulnerabilities and programme weak points. At present …",https://ieeexplore.ieee.org/abstract/document/6674409/,"P Fanfara, M Dufala… - 2013 IEEE 11th …, 2013 - ieeexplore.ieee.org",Usage of proposed autonomous hybrid honeypot for distributed heterogeneous computer systems in education process,2013
355,"Model order selection (MOS) schemes, which are frequently employed inseveral signal processing applications, are shown to be effective tools for the detectionof malicious activities in data. In this paper, we extend previous results byproposing an efficient …",http://repositorio.unb.br/handle/10482/10985,", , , MD Holtz… - 2011 - repositorio.unb.br",A parallel approach to pca based malicious activitydetection in distributed honeypot data,2011
356,"The proliferation of cyberattacks, their increase in complexity and therefore their resolution, has resulted in significant concern within the cybersecurity industry. A is a popular concealed tool used to entice attackers to disclose information about themselves. It is an …",https://ieeexplore.ieee.org/abstract/document/8628658/,"N Naik, ,  - 2018 IEEE Symposium Series on …, 2018 - ieeexplore.ieee.org",Threat-aware honeypot for discovering and predicting fingerprinting attacks using principal components analysis,2018
357,"Smartphones are becoming a dominant form of mobile computing in the world. The Smartphone, as a platform, blends a traditional general computing platform with a specialized mobile phone platform. The general computing tradition is historically open …",https://www.researchgate.net/profile/Hanaa_Ahmed_Salman/publication/301802557_A_Survey_on_SmartPhone_Honeypot/links/573c89b908ae298602e589a8/A-Survey-on-SmartPhone-Honeypot.pdf,", , AA Fahad - International Journal of …, 2013 - researchgate.net",A survey on smartphone ,2013
358,,,"T Liston - SourceForge. net,[cit. 2012-05-26], Dostupné z:< http …, 2009",,2012
359,We describe the on-going work towards further automating the analysis of data generated by a large honeynet architecture called Leurre. com and SGNET. The underlying motivation is helping us to integrate the use of data into daily network security monitoring. We …,https://link.springer.com/chapter/10.1007/978-3-540-87403-4_29,", J Viinikka, ,  - International Workshop on …, 2008 - Springer",Automating the analysis of honeypot data,2008
360,This paper shows possible implementation of in local network. The works as the 0-day malware detection system. It implements many of active or semi-active traps in local area network and DMZ in the company network. There are not defined the …,http://www.wseas.us/e-library/conferences/2013/Rhodes/COMPUTE/COMPUTE-14.pdf,"D Malanik, L Kouril - Proceedings of the 17th WSEAS International …, 2013 - wseas.us",as the Intruder Detection System,2013
361,"A is a software based security device, deployed to attract hackers by displaying services and open ports which are potentially vulnerable. While the attackers are diverted, their activities can then be monitored and analysed to identify current attack methods and …",https://www.researchgate.net/profile/Diane_Gan/publication/264274014_Analysis_of_Attacks_Using_a_Honeypot/links/53d677c80cf220632f3da2c2/Analysis-of-Attacks-Using-a-Honeypot,"G Kelly,  - International Cybercrime, Security and Digital …, 2011 - researchgate.net",Analysis of attacks using a ,2011
362,"is an active defence system for network security that traps attacks, records intrusion information about tools and activities of the hacking process, and prevents attacks outbound the compromised system. Honeypots have a big advantage that they do not …",http://www.krishisanskriti.org/vol_image/04Jul201511072217%20%20%20%20%20%20Sindhu%20S%20Pandya%20%20%20%20%20%20%20%20%20%20%20%20%20383-386.pdf,"SS Pandya - Advances in Computer Science and Information …, 2015 - krishisanskriti.org",Active Defence System for Network Security─ ,2015
363,"The objectives of this work are to determine the benefits and opportunities in conducting counter attacks on a remote attacker. In this paper, we would like to focus on WEB threats which are some of the most pressing. These days, the protective equipment is limited to …",http://media.blackhat.com/eu-13/briefings/Sintsov/bh-eu-13-honeypot-sintsov-wp.pdf,"A Sintsov - Black Hat Europe Conference, 2013 - media.blackhat.com",that can bite: Reverse penetration,2013
364,The research is conducted in response to a concrete IDS (Intrusion Detection System) model which is capable of implementing data feedback and action coordination. Also DM (Data Mining) is introduced into system to optimize and enhance its data value …,http://en.cnki.com.cn/Article_en/CJFDTotal-BJLH201001014.htm,"PAN Li-wu - Journal of Beijing Union University (Natural Sciences), 2010 - en.cnki.com.cn",A Design of honeypot System Based on IDS and DM [J],2010
365,"Ни для кого не секрет, что в современном мире киберпреступления активно развиваются. Одной из IT-сфер, которые подвержены атакам, является сфера интернет телефонии. Сетевые ловушки являются относительно новым способом …",https://cyberleninka.ru/article/n/razrabotka-i-realizatsiya-honeypot-lovushki-setevyh-sluzhb-ispolzuyuschih-protokol-sip,"ДС Сильнов, КЕ Титов - … информационные технологии и ИТ …, 2016 - cyberleninka.ru","Разработка и реализация honeypot -ловушки сетевых служб, использующих протокол SIP",2016
366,,,A Neville - 2003 - March,,2003
367,,,", J Vestergaard, D Haslinger, A Pasquale, J Smith - Honeynet Project (conpot …, 2013",,2013
368,This paper proposes software based malware capturing and detection method. Which implements an efficient malware capturing and detection method in environment. It includes collecting the logs from the network using system. It create incident table …,https://ieeexplore.ieee.org/abstract/document/8245158/,"PD Ali,  - 2017 Innovations in Power and Advanced …, 2017 - ieeexplore.ieee.org",Malware capturing and detection in dionaea ,2017
369,"A is a program, machine or system, which is used for network security. The basic idea is to deceive the attackers by making the seem like a legitimate system. It traps attacks, records intrusion information about tools and activities of a hacking process …",http://www.docsdrive.com/pdfs/ansinet/itj/2007/1080-1084.pdf,", PE Sankaranarayanan - Information Technology …, 2007 - docsdrive.com",Defeating hackers through a Java based honeypot deployment,2007
370,"Inspired by the ancient battle diagram for military purpose, a concept of dynamic array was proposed to bewilder the attackers by coordinating and changing the role pseudo-randomly as a huge dynamic puzzle. The dynamic array model was …",http://en.cnki.com.cn/Article_en/CJFDTotal-TXXB201211021.htm,"LY Shi, J Li, X Liu, CF Jia - Journal of China Institute of …, 2012 - en.cnki.com.cn",Research on dynamic array honeypot for collaborative network defense strategy,2012
371,"This paper starts with the presentation of results from an IPv6-darknet experiment that we conducted during summer 2012. The experiment indicates that attackers are gaining interest in IPv6 networks and appropriate security tools need to be readied. Therefore, we propose …",https://ieeexplore.ieee.org/abstract/document/7223158/,"S Schindler, B Schnor, S Kiertscher… - … on Security and …, 2013 - ieeexplore.ieee.org",HoneydV6: A low-interaction IPv6 ,2013
372,"… ECU Publications Pre. 2011. Title. Measuring the Effectiveness of deception in a wireless .Authors. Suen Yek, Edith Cowan University. Document Type. Conference Proceeding. Publisher.Edith Cowan University. Faculty. Computing, Health and Science. School. Computer and …",https://ro.ecu.edu.au/ecuworks/3534/,S Yek - 2003 - ro.ecu.edu.au,Measuring the effectiveness of deception in a wireless ,2003
373,"With network getting progressed, it is very crucial for us to guard the information that we have. One of these methods is the which is also a very powerful component for security analysts to collect malicious data for a long time. We need to let attackers intrude …",https://ieeexplore.ieee.org/abstract/document/7389693/,"CY Wang, YL Jhao, CS Wang, SJ Chen… - 2015 International …, 2015 - ieeexplore.ieee.org",The bilateral communication-based dynamic extensible ,2015
374,"This article proposes and evaluates the deployment of an automated virtual . Given that an unskilled attacker uses predefined exploit code, honeypots can be built to identify hackers and prevent them from attacking the production network. Building the virtual …",https://ieeexplore.ieee.org/abstract/document/5541608/,"CO VǢrlan, … - 9th RoEduNet IEEE …, 2010 - ieeexplore.ieee.org",A practical analysis of virtual honeypot mechanisms,2010
375,"This paper describes a simple using PHP and emulating several vulnerabilities in Mambo and Awstats. We show the mechanism used to'compromise'the server and to download further malware. This is' fail-safe'in that when left unattended, the default …",http://www.infosecwriters.com/text_resources/pdf/Honeypot_Mambo_JRiden.pdf,"J Riden - Infosecwriters, March, 2006 - infosecwriters.com",Detecting botnets using a low interaction ,2006
376,"With the growing sophistication of computer worms, information security has become a prime concern for individuals, community and organizations. Traditional signature based IDS, though effective for known attacks but failed to handle the unknown attack promptly …",https://www.researchgate.net/profile/Bimal_Mishra/publication/286740178_Honeypot-based_Signature_Generation_for_Polymorphic_Worms/links/58d8ed5492851c44d4ae52a3/Honeypot-based-Signature-Generation-for-Polymorphic-Worms.pdf,",  - Int. J. Secur. Appl, 2014 - researchgate.net",-based signature generation for polymorphic worms,2014
377,,,"L Spitzner - Internet: http://www. securityfocus. com/infocus/1713, 2006",,1713
378,,," - Journal of Computer Research and Development S, 2008",,2008
379,,,"F Pouget, M Dacier, H Debar - Institut Eurécom (EURECOM), Sophia Antipolis, France …, 2003",,2003
380,"The concept of context for privacy violation, based on relational databases, was introduced. Its aim is to confirm or reject the suspicion cast on a user through external stimuli. Its various characteristics such as luring, opaqueness and confirmation of suspicion …",https://www.tandfonline.com/doi/abs/10.1080/19393550903532561,", , IM Ganesh, … - … Security Journal: A …, 2010 - Taylor & Francis",Opaqueness characteristic of a context honeypot system,2010
381,"The number of attacks on IT systems has increased extremely during the last few years. Among the multitude of attack vectors, particularly sophisticated attacks have increased dramatically, which now also increasingly affect small-and medium-sized companies. In …",https://ieeexplore.ieee.org/abstract/document/6682752/,", , G Dreo - 2013 IEEE Conference on …, 2013 - ieeexplore.ieee.org",Attracting sophisticated attacks to secure systems: A new honeypot architecture,2013
382,"As one of the active defense technologies, the deceives the latent intruders to interact with the imitated systems or networks deployed with security mechanisms. Its modeling and performance analysis have not been well studied. In this paper, we propose a …",https://www.mdpi.com/2078-2489/9/10/245,"L Shi, Y Li, H Feng - Information, 2018 - mdpi.com",Performance analysis of honeypot with Petri nets,2018
383,"Record and play-honeypots mimic normal TCP traffic and fool the adversary with fake data while simultaneously keeping the setting realistic. ln this paper, we propose several designs for such honeypots. Two important aspects of design are considered. First, we …",https://dl.acm.org/citation.cfm?id=3134307,"J Papalitsas, , V Leppänen - Proceedings of the 18th International …, 2017 - dl.acm.org",A comparison of record and play honeypot designs,2017
384,,,", Y Tang, XH Han… - … Xuebao/Journal of …, 2013 - Chinese Academy of Sciences",,2013
385,"Security issues and challenges constitute, undoubtedly, one of the major risks of using cloud computing services. There are approaches that address security requirements, nevertheless there are no guarantees that security breaches are not going to occur in this complex …",https://ieeexplore.ieee.org/abstract/document/7431486/,",  - 2015 IEEE/ACM 8th International …, 2015 - ieeexplore.ieee.org",CloudHoneyCY-An Integrated honeypot Framework for Cloud Infrastructures,2015
386,"A botnet is group of compromised computers that are controlled by a botmaster, who uses them to perform illegal activities. Centralized and P2P (Peer-to-Peer) botnets are the most commonly used botnet types. Honeypots have been used in many systems as computer …",https://ieeexplore.ieee.org/abstract/document/7275017/,"MM Al-Hakbani,  - 2015 IEEE International …, 2015 - ieeexplore.ieee.org",Avoiding honeypot detection in peer-to-peer botnets,2015
387,"High-interaction honeypots providing virtually an unlimited set of OS services to attackers are necessary to capture the most sophisticated human-made attacks for further analysis. Unfortunately, this field is not covered by recent publications. The paper analyses existing …",https://link.springer.com/chapter/10.1007/978-3-319-39207-3_11,", M Zuzcak - International Conference on Computer Networks, 2016 - Springer",High-interaction linux honeypot architecture in recent perspective,2016
388,"Nowadays the security issues of Campus Network become more sharp and urgent, in order to improve the initiative of Campus Network security protection and the validity and pertinency of attacking information collection, this paper presents a new proactive security …",https://ieeexplore.ieee.org/abstract/document/6273260/,"J Zhai, K Wang - Proceedings of 2012 International …, 2012 - ieeexplore.ieee.org",Research on applications of honeypot in Campus Network security,2012
389,"In this paper, we study applying honeypots to protect social networks against DDoS attacks. Different from previous works that study honeypots for DDoS attacks, we consider attackers are rational and know to optimize attacking strategies based on the defender's strategy. To …",https://link.springer.com/chapter/10.1007/978-3-319-68542-7_6,"M Du, Y Li, Q Lu,  - … Conference on Cloud Computing and Security, 2017 - Springer",Bayesian Game Based Pseudo honeypot Model in Social Networks,2017
390,"♦ Background: The study is a multicenter, open-label, blinded-outcome, randomized controlled trial designed to determine whether, compared with standard topical application of mupirocin for nasal staphylococcal carriage, exit-site application of …",http://www.pdiconnect.com/content/33/4/426.short,"EM Pascoe, , A Scaria, … - Peritoneal Dialysis …, 2013 - pdiconnect.com",The honeypot randomized controlled trial statistical analysis plan,2013
391,,,"F Pouget - Ph. D. dissertation, Ecole Nationale Supérieure des …, 2006",,2006
392,"A crucial aspect in network monitoring for security purposes is the visual inspection of traffic patterns, which chiefly provides the network manager with a synthetic and intuitive representation of the current situation. In keeping with this idea, neural projection techniques …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.208.4218&rep=rep1&type=pdf,", , , E Vergara… - … Methods in Science and …, 2010 - Citeseer",On the visualization of honeypot data through projection techniques,2010
393,"… A. Honeypots  in security community refers to a computer system that is used as a trapto draw the attention of attackers to attack this computer system. All Honeypots have a uniqueconcept … For example, you may put a  web server in the DMZ of your network … ",https://ieeexplore.ieee.org/abstract/document/5563555/,"HR Zeidanloo, MJZ Shooshtari… - 2010 3rd …, 2010 - ieeexplore.ieee.org",A taxonomy of botnet detection techniques,2010
394,"Attack propagation models within systems aim at providing insights about attack strategies that target multiple honeypots, rather than analyzing attacks on each separately. Traditional attack propagation models focus on building a single probabilistic …",https://ieeexplore.ieee.org/abstract/document/7840716/,"A Bar, , … - 2016 IEEE International …, 2016 - ieeexplore.ieee.org",Scalable attack propagation model and algorithms for honeypot systems,2016
395,"Android, the name is quite enough to show its dominance in the mobile computing world. Android is now the market leader among all its competitors. As, it is the largest shareholder in the market it has become bull's eye for the attackers. Security is one of the major concerns …",https://pdfs.semanticscholar.org/e43b/33f5dd66a662b38ae576e3c2e2fe2e79e074.pdf,"P Kaushik,  - Interna-tional Journal of Computer …, 2015 - pdfs.semanticscholar.org",DroidCheck: android malware detec-tion by behavioral techniques and ,2015
396,"Abstract Infrastuktur Jaringan Nirkabel memiliki satu masalah besar, terutama yang membuka akses untuk umum, seperti hotspot adalah masalah keamanannya, dimana banyak terjadi penyerangan oleh satu atau beberapa orang penyerang (attacker) baik pada …",https://www.neliti.com/publications/211211/penerapan-sistem-keamanan-honeypot-dan-ids-pada-jaringan-nirkabel-hotspot,"MM Mustofa,  - Jurnal Sarjana Teknik Informatika, 2013 - neliti.com",Penerapan Sistem Keamanan honeypot Dan IDS Pada Jaringan Nirkabel (Hotspot),2013
